Entity,Code,Year,Solar (% equivalent primary energy)
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0
Luxembourg,LUX,1998,0
Luxembourg,LUX,1999,0
Luxembourg,LUX,2000,0.00031806444
Luxembourg,LUX,2001,0.00033862854
Luxembourg,LUX,2002,0.00039516686
Luxembourg,LUX,2003,0.008873544
Luxembourg,LUX,2004,0.051178277
Luxembourg,LUX,2005,0.09642969
Luxembourg,LUX,2006,0.116369724
Luxembourg,LUX,2007,0.1179037
Luxembourg,LUX,2008,0.113117926
Luxembourg,LUX,2009,0.11921233
Luxembourg,LUX,2010,0.117125005
Luxembourg,LUX,2011,0.14546758
Luxembourg,LUX,2012,0.21886677
Luxembourg,LUX,2013,0.43982607
Luxembourg,LUX,2014,0.5797117
Luxembourg,LUX,2015,0.64905596
Luxembourg,LUX,2016,0.63231176
Luxembourg,LUX,2017,0.65078086
Luxembourg,LUX,2018,0.68216705
Luxembourg,LUX,2019,0.726823
Luxembourg,LUX,2020,1.0458028
Luxembourg,LUX,2021,1.3759208
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0.0018490329
Malaysia,MYS,2013,0.0353723
Malaysia,MYS,2014,0.056044105
Malaysia,MYS,2015,0.0659742
Malaysia,MYS,2016,0.07076029
Malaysia,MYS,2017,0.07390287
Malaysia,MYS,2018,0.13825002
Malaysia,MYS,2019,0.20031767
Malaysia,MYS,2020,0.27017608
Malaysia,MYS,2021,0.33801866
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.00023135665
Mexico,MEX,1991,0.00044760195
Mexico,MEX,1992,0.00065858365
Mexico,MEX,1993,0.0008750114
Mexico,MEX,1994,0.0010343557
Mexico,MEX,1995,0.0010496932
Mexico,MEX,1996,0.0012220396
Mexico,MEX,1997,0.0012021264
Mexico,MEX,1998,0.0013423045
Mexico,MEX,1999,0.0013244179
Mexico,MEX,2000,0.0012649014
Mexico,MEX,2001,0.0014547548
Mexico,MEX,2002,0.001402138
Mexico,MEX,2003,0.0013813104
Mexico,MEX,2004,0.0014655973
Mexico,MEX,2005,0.0013681365
Mexico,MEX,2006,0.0014637021
Mexico,MEX,2007,0.0013024505
Mexico,MEX,2008,0.0026743375
Mexico,MEX,2009,0.0038110623
Mexico,MEX,2010,0.0042222464
Mexico,MEX,2011,0.005296361
Mexico,MEX,2012,0.008809186
Mexico,MEX,2013,0.013395963
Mexico,MEX,2014,0.027884968
Mexico,MEX,2015,0.025393857
Mexico,MEX,2016,0.031096343
Mexico,MEX,2017,0.14330882
Mexico,MEX,2018,0.3835106
Mexico,MEX,2019,0.922087
Mexico,MEX,2020,1.389886
Mexico,MEX,2021,1.6522719
Middle Africa (BP),,1980,0
Middle Africa (BP),,1981,0
Middle Africa (BP),,1982,0
Middle Africa (BP),,1983,0
Middle Africa (BP),,1984,0
Middle Africa (BP),,1985,0
Middle Africa (BP),,1986,0
Middle Africa (BP),,1987,0
Middle Africa (BP),,1988,0
Middle Africa (BP),,1989,0
Middle Africa (BP),,1990,0
Middle Africa (BP),,1991,0
Middle Africa (BP),,1992,0
Middle Africa (BP),,1993,0
Middle Africa (BP),,1994,0
Middle Africa (BP),,1995,0
Middle Africa (BP),,1996,0
Middle Africa (BP),,1997,0
Middle Africa (BP),,1998,0
Middle Africa (BP),,1999,0
Middle Africa (BP),,2000,0
Middle Africa (BP),,2001,0.00014627031
Middle Africa (BP),,2002,0.0010602435
Middle Africa (BP),,2003,0.001418899
Middle Africa (BP),,2004,0.001823095
Middle Africa (BP),,2005,0.0027309177
Middle Africa (BP),,2006,0.003089481
Middle Africa (BP),,2007,0.008130761
Middle Africa (BP),,2008,0.012839122
Middle Africa (BP),,2009,0.015936336
Middle Africa (BP),,2010,0.019032087
Middle Africa (BP),,2011,0.022017803
Middle Africa (BP),,2012,0.024374466
Middle Africa (BP),,2013,0.025243122
Middle Africa (BP),,2014,0.028951483
Middle Africa (BP),,2015,0.033282537
Middle Africa (BP),,2016,0.03873146
Middle Africa (BP),,2017,0.045607436
Middle Africa (BP),,2018,0.06747662
Middle Africa (BP),,2019,0.06580667
Middle Africa (BP),,2020,0.0677221
Middle Africa (BP),,2021,0.06298648
Middle East (BP),,1971,0
Middle East (BP),,1972,0
Middle East (BP),,1973,0
Middle East (BP),,1974,0
Middle East (BP),,1975,0
Middle East (BP),,1976,0
Middle East (BP),,1977,0
Middle East (BP),,1978,0
Middle East (BP),,1979,0
Middle East (BP),,1980,0
Middle East (BP),,1981,0
Middle East (BP),,1982,0
Middle East (BP),,1983,0
Middle East (BP),,1984,0
Middle East (BP),,1985,0
Middle East (BP),,1986,0
Middle East (BP),,1987,0
Middle East (BP),,1988,0
Middle East (BP),,1989,0
Middle East (BP),,1990,0
Middle East (BP),,1991,0
Middle East (BP),,1992,0
Middle East (BP),,1993,0
Middle East (BP),,1994,0
Middle East (BP),,1995,0
Middle East (BP),,1996,0
Middle East (BP),,1997,0
Middle East (BP),,1998,0
Middle East (BP),,1999,0
Middle East (BP),,2000,0
Middle East (BP),,2001,0
Middle East (BP),,2002,0
Middle East (BP),,2003,0
Middle East (BP),,2004,0
Middle East (BP),,2005,0
Middle East (BP),,2006,0.0000042889983
Middle East (BP),,2007,0.0000040850573
Middle East (BP),,2008,0.00013188663
Middle East (BP),,2009,0.0012538009
Middle East (BP),,2010,0.0033372245
Middle East (BP),,2011,0.0073744273
Middle East (BP),,2012,0.013396164
Middle East (BP),,2013,0.020756483
Middle East (BP),,2014,0.037653938
Middle East (BP),,2015,0.05128528
Middle East (BP),,2016,0.07470261
Middle East (BP),,2017,0.093073055
Middle East (BP),,2018,0.13897082
Middle East (BP),,2019,0.25637624
Middle East (BP),,2020,0.32724437
Middle East (BP),,2021,0.37867156
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0.0002263889
Morocco,MAR,2003,0.00022363508
Morocco,MAR,2004,0.00019637498
Morocco,MAR,2005,0.00017933658
Morocco,MAR,2006,0.00017407691
Morocco,MAR,2007,0.00017565385
Morocco,MAR,2008,0.00015759106
Morocco,MAR,2009,0.00016152121
Morocco,MAR,2010,0.00014420573
Morocco,MAR,2011,0.00013600825
Morocco,MAR,2012,0.0001337156
Morocco,MAR,2013,0.00012904702
Morocco,MAR,2014,0.00012644807
Morocco,MAR,2015,0.0069700824
Morocco,MAR,2016,0.48235384
Morocco,MAR,2017,0.47371322
Morocco,MAR,2018,1.0413839
Morocco,MAR,2019,1.5822196
Morocco,MAR,2020,1.6623781
Morocco,MAR,2021,1.7945867
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0
Netherlands,NLD,1987,0
Netherlands,NLD,1988,0
Netherlands,NLD,1989,0
Netherlands,NLD,1990,0
Netherlands,NLD,1991,0
Netherlands,NLD,1992,0.00031353315
Netherlands,NLD,1993,0.0003109345
Netherlands,NLD,1994,0.0000031430582
Netherlands,NLD,1995,0.0003020061
Netherlands,NLD,1996,0.00058171316
Netherlands,NLD,1997,0.0005923476
Netherlands,NLD,1998,0.0010299907
Netherlands,NLD,1999,0.0015680918
Netherlands,NLD,2000,0.0022651087
Netherlands,NLD,2001,0.0036695744
Netherlands,NLD,2002,0.004754688
Netherlands,NLD,2003,0.008465648
Netherlands,NLD,2004,0.008771394
Netherlands,NLD,2005,0.008804364
Netherlands,NLD,2006,0.009198406
Netherlands,NLD,2007,0.009117635
Netherlands,NLD,2008,0.0099855075
Netherlands,NLD,2009,0.011500065
Netherlands,NLD,2010,0.01444027
Netherlands,NLD,2011,0.025279544
Netherlands,NLD,2012,0.06569341
Netherlands,NLD,2013,0.1368517
Netherlands,NLD,2014,0.21925816
Netherlands,NLD,2015,0.30708513
Netherlands,NLD,2016,0.41676188
Netherlands,NLD,2017,0.5946028
Netherlands,NLD,2018,0.99494606
Netherlands,NLD,2019,1.4441437
Netherlands,NLD,2020,2.4483466
Netherlands,NLD,2021,3.10039
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0
New Zealand,NZL,1993,0
New Zealand,NZL,1994,0
New Zealand,NZL,1995,0
New Zealand,NZL,1996,0
New Zealand,NZL,1997,0
New Zealand,NZL,1998,0
New Zealand,NZL,1999,0
New Zealand,NZL,2000,0
New Zealand,NZL,2001,0
New Zealand,NZL,2002,0
New Zealand,NZL,2003,0
New Zealand,NZL,2004,0
New Zealand,NZL,2005,0
New Zealand,NZL,2006,0
New Zealand,NZL,2007,0.004193225
New Zealand,NZL,2008,0.004215476
New Zealand,NZL,2009,0.004362673
New Zealand,NZL,2010,0.004528845
New Zealand,NZL,2011,0.0048179403
New Zealand,NZL,2012,0.0055564092
New Zealand,NZL,2013,0.0075963982
New Zealand,NZL,2014,0.020223377
New Zealand,NZL,2015,0.03908076
New Zealand,NZL,2016,0.05939512
New Zealand,NZL,2017,0.078837484
New Zealand,NZL,2018,0.10318351
New Zealand,NZL,2019,0.12747511
New Zealand,NZL,2020,0.17590557
New Zealand,NZL,2021,0.22934508
Non-OECD (BP),,1965,0
Non-OECD (BP),,1966,0
Non-OECD (BP),,1967,0
Non-OECD (BP),,1968,0
Non-OECD (BP),,1969,0
Non-OECD (BP),,1970,0
Non-OECD (BP),,1971,0
Non-OECD (BP),,1972,0
Non-OECD (BP),,1973,0
Non-OECD (BP),,1974,0
Non-OECD (BP),,1975,0
Non-OECD (BP),,1976,0
Non-OECD (BP),,1977,0
Non-OECD (BP),,1978,0
Non-OECD (BP),,1979,0
Non-OECD (BP),,1980,0
Non-OECD (BP),,1981,0
Non-OECD (BP),,1982,0
Non-OECD (BP),,1983,0
Non-OECD (BP),,1984,0
Non-OECD (BP),,1985,0
Non-OECD (BP),,1986,0
Non-OECD (BP),,1987,0
Non-OECD (BP),,1988,0
Non-OECD (BP),,1989,0
Non-OECD (BP),,1990,0.000014653423
Non-OECD (BP),,1991,0.000014571
Non-OECD (BP),,1992,0.000021774924
Non-OECD (BP),,1993,0.000029122133
Non-OECD (BP),,1994,0.00003611954
Non-OECD (BP),,1995,0.000056987694
Non-OECD (BP),,1996,0.000104824096
Non-OECD (BP),,1997,0.000117619355
Non-OECD (BP),,1998,0.00013702096
Non-OECD (BP),,1999,0.00015486052
Non-OECD (BP),,2000,0.0002880495
Non-OECD (BP),,2001,0.00040034734
Non-OECD (BP),,2002,0.0005196321
Non-OECD (BP),,2003,0.0006276603
Non-OECD (BP),,2004,0.00069174584
Non-OECD (BP),,2005,0.0007663124
Non-OECD (BP),,2006,0.00094970927
Non-OECD (BP),,2007,0.0012957988
Non-OECD (BP),,2008,0.0016170101
Non-OECD (BP),,2009,0.0024197693
Non-OECD (BP),,2010,0.004908687
Non-OECD (BP),,2011,0.016208572
Non-OECD (BP),,2012,0.030808462
Non-OECD (BP),,2013,0.0580345
Non-OECD (BP),,2014,0.11952646
Non-OECD (BP),,2015,0.18631971
Non-OECD (BP),,2016,0.29647362
Non-OECD (BP),,2017,0.4861259
Non-OECD (BP),,2018,0.7000513
Non-OECD (BP),,2019,0.89736533
Non-OECD (BP),,2020,1.1103151
Non-OECD (BP),,2021,1.3133175
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.00003803728
North America,,1984,0.000063906155
North America,,1985,0.0001291295
North America,,1986,0.00016922424
North America,,1987,0.00012251866
North America,,1988,0.00010179847
North America,,1989,0.0027389815
North America,,1990,0.004022194
North America,,1991,0.005191394
North America,,1992,0.00440609
North America,,1993,0.005019768
North America,,1994,0.0051900456
North America,,1995,0.0052306475
North America,,1996,0.005352018
North America,,1997,0.0052354047
North America,,1998,0.005165676
North America,,1999,0.0050416337
North America,,2000,0.0049473597
North America,,2001,0.005588091
North America,,2002,0.0057307077
North America,,2003,0.0057565104
North America,,2004,0.0063048583
North America,,2005,0.0067382003
North America,,2006,0.007411614
North America,,2007,0.00958651
North America,,2008,0.014504607
North America,,2009,0.019846492
North America,,2010,0.028678935
North America,,2011,0.046291612
North America,,2012,0.08798141
North America,,2013,0.14985234
North America,,2014,0.26326907
North America,,2015,0.35499686
North America,,2016,0.49582753
North America,,2017,0.6792915
North America,,2018,0.80190367
North America,,2019,0.9528683
North America,,2020,1.2587831
North America,,2021,1.5013283
North America (BP),,1971,0
North America (BP),,1972,0
North America (BP),,1973,0
North America (BP),,1974,0
North America (BP),,1975,0
North America (BP),,1976,0
North America (BP),,1977,0
North America (BP),,1978,0
North America (BP),,1979,0
North America (BP),,1980,0
North America (BP),,1981,0
North America (BP),,1982,0
North America (BP),,1983,0.000038722737
North America (BP),,1984,0.000065053675
North America (BP),,1985,0.0001313302
North America (BP),,1986,0.00017206838
North America (BP),,1987,0.00012456239
North America (BP),,1988,0.00010346369
North America (BP),,1989,0.0027840787
North America (BP),,1990,0.004088807
North America (BP),,1991,0.005275466
North America (BP),,1992,0.004473843
North America (BP),,1993,0.005096075
North America (BP),,1994,0.005271014
North America (BP),,1995,0.0053120498
North America (BP),,1996,0.0054371073
North America (BP),,1997,0.005321783
North America (BP),,1998,0.0052532298
North America (BP),,1999,0.005124596
North America (BP),,2000,0.0050346972
North America (BP),,2001,0.00568594
North America (BP),,2002,0.005830178
North America (BP),,2003,0.0058553647
North America (BP),,2004,0.006408992
North America (BP),,2005,0.006808924
North America (BP),,2006,0.0075091906
North America (BP),,2007,0.0097055845
North America (BP),,2008,0.014690259
North America (BP),,2009,0.020055134
North America (BP),,2010,0.028849777
North America (BP),,2011,0.046485938
North America (BP),,2012,0.08803473
North America (BP),,2013,0.15080288
North America (BP),,2014,0.26584765
North America (BP),,2015,0.35861695
North America (BP),,2016,0.5013512
North America (BP),,2017,0.6872021
North America (BP),,2018,0.8110482
North America (BP),,2019,0.96143323
North America (BP),,2020,1.2669075
North America (BP),,2021,1.5114421
North Macedonia,MKD,1990,0
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0.00021310338
North Macedonia,MKD,2011,0.009531062
North Macedonia,MKD,2012,0.024793416
North Macedonia,MKD,2013,0.081886135
North Macedonia,MKD,2014,0.13932818
North Macedonia,MKD,2015,0.20642674
North Macedonia,MKD,2016,0.20740859
North Macedonia,MKD,2017,0.21474747
North Macedonia,MKD,2018,0.20505467
North Macedonia,MKD,2019,0.19714957
North Macedonia,MKD,2020,0.22855228
North Macedonia,MKD,2021,0.22779095
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0
Norway,NOR,2000,0.0026987796
Norway,NOR,2001,0.0029682464
Norway,NOR,2002,0.0028329103
Norway,NOR,2003,0.0037284265
Norway,NOR,2004,0.0036380661
Norway,NOR,2005,0.0031652523
Norway,NOR,2006,0.003932292
Norway,NOR,2007,0.003643094
Norway,NOR,2008,0.003685514
Norway,NOR,2009,0.0041246703
Norway,NOR,2010,0.004490902
Norway,NOR,2011,0.0046194145
Norway,NOR,2012,0.004344476
Norway,NOR,2013,0.005071771
Norway,NOR,2014,0.00579172
Norway,NOR,2015,0.006586043
Norway,NOR,2016,0.011480763
Norway,NOR,2017,0.019074578
Norway,NOR,2018,0.029277394
Norway,NOR,2019,0.053746905
Norway,NOR,2020,0.065970756
Norway,NOR,2021,0.090746194
OECD (BP),,1965,0
OECD (BP),,1966,0
OECD (BP),,1967,0
OECD (BP),,1968,0
OECD (BP),,1969,0
OECD (BP),,1970,0
OECD (BP),,1971,0
OECD (BP),,1972,0
OECD (BP),,1973,0
OECD (BP),,1974,0
OECD (BP),,1975,0
OECD (BP),,1976,0
OECD (BP),,1977,0
OECD (BP),,1978,0
OECD (BP),,1979,0
OECD (BP),,1980,0
OECD (BP),,1981,0
OECD (BP),,1982,0
OECD (BP),,1983,0.000018975954
OECD (BP),,1984,0.000038222137
OECD (BP),,1985,0.000069448244
OECD (BP),,1986,0.00008863158
OECD (BP),,1987,0.000060186558
OECD (BP),,1988,0.000055983826
OECD (BP),,1989,0.0014141002
OECD (BP),,1990,0.0020712086
OECD (BP),,1991,0.0026757624
OECD (BP),,1992,0.0024423874
OECD (BP),,1993,0.0028698784
OECD (BP),,1994,0.0030227837
OECD (BP),,1995,0.0031364611
OECD (BP),,1996,0.0032917087
OECD (BP),,1997,0.0034879337
OECD (BP),,1998,0.0037566172
OECD (BP),,1999,0.0041253837
OECD (BP),,2000,0.0046554673
OECD (BP),,2001,0.0062412918
OECD (BP),,2002,0.007737489
OECD (BP),,2003,0.009535599
OECD (BP),,2004,0.01231365
OECD (BP),,2005,0.017276576
OECD (BP),,2006,0.023609666
OECD (BP),,2007,0.03155737
OECD (BP),,2008,0.05193355
OECD (BP),,2009,0.090228766
OECD (BP),,2010,0.13772815
OECD (BP),,2011,0.25850564
OECD (BP),,2012,0.39298987
OECD (BP),,2013,0.5057095
OECD (BP),,2014,0.6646328
OECD (BP),,2015,0.80831665
OECD (BP),,2016,0.94171447
OECD (BP),,2017,1.1276884
OECD (BP),,2018,1.2888997
OECD (BP),,2019,1.490749
OECD (BP),,2020,1.8998336
OECD (BP),,2021,2.144153
Oceania,,1965,0
Oceania,,1966,0
Oceania,,1967,0
Oceania,,1968,0
Oceania,,1969,0
Oceania,,1970,0
Oceania,,1971,0
Oceania,,1972,0
Oceania,,1973,0
Oceania,,1974,0
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0.0013257489
Oceania,,1992,0.0029031206
Oceania,,1993,0.0034266203
Oceania,,1994,0.0039199307
Oceania,,1995,0.0045689614
Oceania,,1996,0.005384369
Oceania,,1997,0.006313026
Oceania,,1998,0.007187463
Oceania,,1999,0.00791442
Oceania,,2000,0.009006523
Oceania,,2001,0.010313556
Oceania,,2002,0.010789229
Oceania,,2003,0.011537021
Oceania,,2004,0.012814657
Oceania,,2005,0.014683615
Oceania,,2006,0.016304774
Oceania,,2007,0.019082611
Oceania,,2008,0.022746677
Oceania,,2009,0.04717667
Oceania,,2010,0.15622509
Oceania,,2011,0.31536025
Oceania,,2012,0.37421653
Oceania,,2013,0.58609486
Oceania,,2014,0.742446
Oceania,,2015,0.9063211
Oceania,,2016,1.0785156
Oceania,,2017,1.2871377
Oceania,,2018,1.7508194
Oceania,,2019,2.4998932
Oceania,,2020,3.4394238
Oceania,,2021,4.5078096
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0010279703
Oman,OMN,2014,0.0010236644
Oman,OMN,2015,0.002971764
Oman,OMN,2016,0.0033375414
Oman,OMN,2017,0.011463476
Oman,OMN,2018,0.010915677
Oman,OMN,2019,0.011526478
Oman,OMN,2020,0.15014674
Oman,OMN,2021,0.16381928
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
